id;name;host_id;host_name;neighbourhood;room_type;price;minimum_nights;last_review
18307694;Habitación  céntrica cerca de la playa;73077305;Daniel;el Barri Gòtic;Private room;39;3;04/11/2018
18309933;Unique House in Poble Nou, Near The Beach!;126645762;Janice;el Poblenou;Entire home/apt;65;2;21/10/2018
18316889;NEW Central Barcelona City Center 6 pax. apartment;3972936;Willem;l'Antiga Esquerra de l'Eixample;Entire home/apt;130;31;
18320177;BWH Gracia 1 3;26828317;Isabel;la Vila de Gràcia;Entire home/apt;135;2;07/10/2018
18321792;Super centric triple ensuite and balcony;126743587;Leo;la Dreta de l'Eixample;Private room;73;2;29/10/2018
18322139;CALABRIA 2 - WIFI GRATUITO;126747378;Jean Christophe;Sant Antoni;Entire home/apt;94;1;18/10/2018
18322249;Elegant Apartment near Sagrada Familia;27778700;Juan Carlos & Nina;la Dreta de l'Eixample;Entire home/apt;300;3;28/10/2018
18324992;Comfortable Double Room For 2 or 3 p.;77154285;Rosa;Sant Pere, Santa Caterina i la Ribera;Private room;60;6;22/04/2018
18325759;CALABRIA 3 - WIFI GRATUITO;126747378;Jean Christophe;Sant Antoni;Entire home/apt;94;1;20/10/2018
18325760;CALABRIA 4 - WIFI GRATUITO;126747378;Jean Christophe;Sant Antoni;Entire home/apt;94;1;15/10/2018
18325761;CALABRIA 5 - WIFI GRATUITO;126747378;Jean Christophe;Sant Antoni;Entire home/apt;94;1;14/10/2018
18325762;CALABRIA 6 - WIFI GRATUITO;126747378;Jean Christophe;Sant Antoni;Entire home/apt;94;1;03/06/2018
18325763;CALABRIA DUPLEX - WIFI GRATUITO;126747378;Jean Christophe;Sant Antoni;Entire home/apt;94;1;25/09/2018
18325764;CALABRIA ATICO - WIFI GRATUITO;126747378;Jean Christophe;Sant Antoni;Entire home/apt;94;1;15/10/2018
18326280;Double bright room. Welcome to Barcelona;55167631;Fabio;el Baix Guinardó;Private room;29;4;05/11/2018
18328964;Habitación  cómoda y tranquila;21734725;Ilva Patricia;Vilapicina i la Torre Llobeta;Private room;35;1;13/07/2017
18329376;Room for two in the center of Barcelona;114488474;Linda;Sant Pere, Santa Caterina i la Ribera;Private room;50;1;06/10/2018
18329533;Cozy room next to Montjuic;118638052;Rita;el Poble Sec;Private room;16;4;17/10/2018
18329601;Habitación en Piso cómodo y equipado;48006882;RoMi;la Teixonera;Private room;35;2;23/10/2018
18338221;NEW SUNNY PENTHOUSE WITH MONTJUIC VIEWS;27778700;Juan Carlos & Nina;la Font de la Guatlla;Entire home/apt;150;3;30/10/2018
18338597;Eixample Left Studio;1391607;Aline;la Nova Esquerra de l'Eixample;Entire home/apt;65;3;29/08/2018
18341183;Con vistas al tibidabo;;;;;;;
;126807269;;Horta-Guinardó;41.42273242754509;42;1;3;
18344413;Cozy room 3 minutes to Sagrada Familia;27315535;Selin;la Sagrada Família;Private room;27;2;28/08/2018
18345954;Comfortable room in Barcelona close to beach;112897166;Liudmila;Diagonal Mar i el Front Marítim del Poblenou;Private room;25;2;07/10/2018
18346759;Ã¥Â·Â´Ã¥Â¡Å¾Ã§Â½â€”Ã©â€šÂ£Ã¥â€¦Â°Ã¥Â¸Æ’Ã¦â€¹â€°Ã¥Â¤Â§Ã¨Â¡â€”Ã¥Ââ€¢Ã¤ÂºÂºÃ¥ÂºÅ ;109233374;Joy;el Barri Gòtic;Shared room;13;1;
18349012;Habitación de matrimonio luminosa y amplia;42967601;David;les Corts;Private room;37;1;22/10/2018
18350611;Hab. privada en el corazón de BCN;25940590;María;el Fort Pienc;Private room;32;1;07/09/2017
18352966;Private & Spacious room in cozy apartment.;21079332;Grace;la Sagrada Família;Private room;70;2;14/10/2017
18353108;Great Apartment in El Born;39479303;Lucas;Sant Pere, Santa Caterina i la Ribera;Private room;25;3;14/10/2018
18353682;Stanza in attico con terrazza - pressi Pl. España;91442087;Silvia;Hostafrancs;Private room;50;1;03/06/2018
18353952;Acogedor alojamiento en SAGRADA FAMILIA;4030343;Sergio;el Camp d'en Grassot i Gràcia Nova;Private room;29;3;22/10/2018
18358244;Double room in quiet area at 800m from the beach.;127078055;Liesbeth;el Poblenou;Private room;45;3;13/05/2017
18358462;Double room in a cosy apartment;83377545;Babi;el Clot;Private room;45;2;16/09/2017
18363694;Room in a great location!;91306413;T;la Nova Esquerra de l'Eixample;Private room;30;3;24/07/2018
18370562;PRIVATE ROOM WITH BATHROOM NEAR PASEO DE GRACIA;16613332;Oscar;la Dreta de l'Eixample;Private room;35;2;28/10/2018
18372995;Piso completo cerca del Camp Nou;123076969;Alba;la Maternitat i Sant Ramon;Entire home/apt;60;5;13/08/2018
18374698;a refuge for wandering souls III;17519992;Chris;el Barri Gòtic;Private room;41;3;02/11/2018
18376336;Bright and cosy room in Barcelona, 10 min to beach;112897166;Liudmila;el Besòs i el Maresme;Private room;24;2;21/10/2018
18379759;Mestral Mar 2;10582280;Mestral;el Fort Pienc;Private room;77;5;30/07/2017
18380018;Habitacion con terraza cerca de la sagrada familia;127299191;Emerson;la Sagrada Família;Private room;50;5;23/10/2018
18382530;Cozy Double Room in Fantastic Location!;2293257;Claudio;l'Antiga Esquerra de l'Eixample;Private room;41;3;30/10/2018
18383680;H GRAN VIA 2;34964499;Catherine;el Clot;Private room;20;30;01/09/2018
18384611;Spacious double room in city center;20525082;Ivan;la Dreta de l'Eixample;Private room;48;32;25/08/2018
18387024;Small cosy room;107862442;Lidia;la Nova Esquerra de l'Eixample;Private room;16;3;19/10/2017
18388556;Apartamento alto, luminoso y céntrico.;106103351;Dorbegar, Sl;l'Antiga Esquerra de l'Eixample;Entire home/apt;65;35;20/04/2018
18388848;Sicilia Superior Studio;3724467;EasySleep;el Fort Pienc;Entire home/apt;700;3;04/11/2018
18389616;Autèntic Eixample amb terrassa;20790978;Apartaments Turistics Barcelona S.L;l'Antiga Esquerra de l'Eixample;Entire home/apt;270;3;04/06/2018
18390325;Nice room close to beach and city center;112897166;Liudmila;el Besòs i el Maresme;Private room;28;2;18/10/2018
18391935;SPECTACULAR sea views in 22nd floor lux condo;971768;Akira;Diagonal Mar i el Front Marítim del Poblenou;Entire home/apt;750;4;09/05/2017
18400403;Cerca da sagrada familia;127299191;Emerson;la Sagrada Família;Private room;50;5;09/10/2018
18400525;NEW! Upper Barcelona Family Apartment;127482361;Apkeys;el Putxet i el Farró;Entire home/apt;196;1;06/10/2018
18401693;Modern and nice apartment near Sagrada Familia.;46635775;David Florencio;la Sagrada Família;Entire home/apt;100;3;28/10/2018
18403578;Double room + balcony in a centric sunny apartment;127501201;Raimondas;el Poble Sec;Private room;11;1;08/08/2018
18405804;Sagrada Familia, Acogedor Apartamento HOMEnFUN;57935558;HOMEnFUN;el Baix Guinardó;Entire home/apt;58;1;16/05/2018
18405897;Habitación a dos minutos del hospital San Paul;127522141;Mario;el Baix Guinardó;Private room;50;1;28/12/2017
18406148;Bright 4bed in the cheerful Sant Antoni area;127526279;Maria Y Alex;la Nova Esquerra de l'Eixample;Entire home/apt;89;2;22/10/2018
18412198;COMBO COLOURS ROOMS  ( Gothico Quarter  );37447164;Joseph;el Barri Gòtic;Private room;108;1;18/08/2018
18412999;Bohemian room in the heart of Barcelona;127515277;Marta;Sant Pere, Santa Caterina i la Ribera;Private room;44;2;28/10/2018
18418085;Sobreático en Sepúlveda;116797836;Llorens;Sant Antoni;Entire home/apt;190;9;24/10/2018
18418904;MODERN ART APT CENTRAL MODERNIST 5* AC/ NETFLIX;5543127;Vicky Agus;la Sagrada Família;Entire home/apt;150;2;27/10/2018
18420101;ÃÂ¡ÃÂ´ÃÂ°ÃÂµÃ‘â€šÃ‘ÂÃ‘Â Ã‘Æ’Ã‘Å½Ã‘â€šÃÂ½ÃÂ°Ã‘Â ÃÂºÃÂ¾ÃÂ¼ÃÂ½ÃÂ°Ã‘â€šÃÂ° ÃÂ½ÃÂ° ÃÂºÃÂ¾Ã‘â‚¬ÃÂ¾Ã‘â€šÃÂºÃÂ¸ÃÂ¹ Ã‘ÂÃ‘â‚¬ÃÂ¾ÃÂº;127649334;Julia;el Besòs i el Maresme;Private room;30;3;29/10/2018
18420309;1 private small doublebedroom, a flat to share;23612346;Laura;la Sagrera;Private room;12;4;05/07/2017
18420426;2011 - AB Marina Apartment 1-1 - Modern 3-Bedroom Apartment with a Communal Terrace near the Sagrada Família;4459553;Eva&Jacques;el Fort Pienc;Entire home/apt;300;2;14/10/2018
18421113;Habitación exterior con cama doble;4779974;Elisabetta;el Besòs i el Maresme;Private room;18;1;30/09/2017
18421938;Awesome Private Suites TERRACE + POOL @17m center;29668288;May;el Coll;Private room;125;3;23/10/2018
18424082;2012 - AB Marina Apartment 1-2 - Delightful 3-Bedroom Apartment with a Communal Terrace near the Sagrada Família;4459553;Eva&Jacques;el Fort Pienc;Entire home/apt;400;2;21/10/2018
18424324;2013 - AB Marina Apartment 1-3 - Elegant 3-Bedroom Apartment with a Communal Terrace near the Sagrada Família;4459553;Eva&Jacques;el Fort Pienc;Entire home/apt;300;2;16/10/2018
18424456;2014 - AB Marina Apartment 1-4 - Lovely 3-Bedroom Apartment with a Communal Terrace near the Sagrada Família;4459553;Eva&Jacques;el Fort Pienc;Entire home/apt;300;2;12/10/2018
18426191;New & quiet flat In the best location of the Born!;17027104;Nicolas;Sant Pere, Santa Caterina i la Ribera;Entire home/apt;120;1;25/06/2017
18426638;Cosy flat in the Gothic;6424059;Marie;el Barri Gòtic;Private room;35;1;
18426853;Sunny double room near placa Espanya;107862442;Lidia;la Nova Esquerra de l'Eixample;Private room;48;3;25/09/2017
18427662;Rooms for 2 + 1 pers Sants Station;114825852;Pol;Sants;Private room;100;1;05/05/2017
18429066;Amazing sunny born 4,2!;2262273;Emilia;Sant Pere, Santa Caterina i la Ribera;Entire home/apt;75;32;31/07/2018
18429381;Una bonita y tranquila habitación en tu viaje;127582673;Janeth;el Turó de la Peira;Private room;21;2;04/11/2018
18429737;Habitacion muy grande y luminosa. Rambla del Raval;127725419;Alis;el Raval;Private room;39;2;30/09/2017
18436222;Genuine Loft - medium term rental for students;33851427;Packo & Enric;el Raval;Entire home/apt;40;32;31/08/2018
18437719;Charming 2Bed with balcony in the heart of Gràcia;127802540;Lluis Y Dunia;la Vila de Gràcia;Entire home/apt;65;2;18/10/2018
18438082;habitacion  doble - cerca del mar;127804697;Jessica;la Barceloneta;Private room;50;1;25/02/2018
18438898;New Apartment Sagrada Familia 2-2;10582280;Mestral;la Dreta de l'Eixample;Entire home/apt;180;4;28/07/2018
18439011;Atico en Paseo de Gracia;116797836;Llorens;la Dreta de l'Eixample;Entire home/apt;106;9;03/11/2018
18439708;2016 - AB Marina Apartment 2-2 - Nice 3-Bedroom Apartment with a Communal Terrace near the Sagrada Família;4459553;Eva&Jacques;el Fort Pienc;Entire home/apt;300;2;23/08/2018
18441272;Las Ramblas Sweet Home - Long Term RentalxStudents;33851427;Packo & Enric;el Raval;Entire home/apt;38;60;
18441602;2019 - AB Marina Apartment 3-1 - Stylish 3-Bedroom Apartment with a Communal Terrace near the Sagrada Família;4459553;Eva&Jacques;el Fort Pienc;Entire home/apt;300;2;17/10/2018
18441918;Encantador y confortable;127835612;Javier;Sant Pere, Santa Caterina i la Ribera;Entire home/apt;57;32;08/09/2018
18442226;2020 - AB Marina Apartment 3-2 - Charming 3-Bedroom Apartment with a Communal Terrace near the Sagrada Família;4459553;Eva&Jacques;el Fort Pienc;Entire home/apt;300;2;
18442906;2021 - AB Marina Apartment 3-3 - 3-Bedroom Apartment with a Communal Terrace near the Sagrada Família;4459553;Eva&Jacques;el Fort Pienc;Entire home/apt;300;2;09/10/2018
18443251;Bright cosy room with balcony;7203734;Pablo;el Barri Gòtic;Private room;36;5;03/09/2018
18443366;2023 - AB Marina Apartment 4-1 - Trendy 3-Bedroom Apartment with a Communal Terrace near the Sagrada Família;4459553;Eva&Jacques;el Fort Pienc;Entire home/apt;300;2;16/10/2018
18443653;2029 - AB Marina Apartment 5-3 - Central 3-Bedroom Apartment with a Communal Terrace near the Sagrada Família;4459553;Eva&Jacques;el Fort Pienc;Entire home/apt;300;2;13/10/2018
18444218;Excelente habitacion doble en passeig de gracia;127830176;Fabiola;la Vila de Gràcia;Private room;52;2;30/10/2018
18444367;Beautiful double room exterior;65255529;Marcial;Hostafrancs;Private room;20;2;22/07/2018
18444446;PRETTY LITTLE ROOM 5 mn RAMBLAS;127858370;Lou;el Raval;Private room;32;1;22/10/2018
18444651;Well lit Double bedroom at the Ramblas;125408597;Abdel;el Barri Gòtic;Private room;60;1;27/05/2017
18445568;CityCenter-Beach. Confo and Sunny/SAL;127866632;Euge;la Barceloneta;Entire home/apt;33;32;01/11/2018
18445621;Bright & jolly flat next to fantastic sagrada;31627222;Maria;la Sagrada Família;Entire home/apt;80;2;17/06/2018
18446890;BCN CENTER, up to 6!;5608910;BcnBookings;la Dreta de l'Eixample;Entire home/apt;375;2;03/06/2018
18452412;Nice apartment for design lovers II;102828622;Bernat FO;la Vila de Gràcia;Entire home/apt;80;32;05/06/2017
18454432;2030 - AB Marina Apartment 5-4 - Bright 3-Bedroom Apartment with a Communal Terrace near the Sagrada Família;4459553;Eva&Jacques;el Fort Pienc;Entire home/apt;300;2;14/10/2018
18454652;Amazing Double Bedroom;1687623;Bruno;Sant Antoni;Private room;55;3;02/10/2017
18454724;Cozy room in Barceloneta beach :);41935176;Amy;la Barceloneta;Private room;35;1;04/11/2018
18454771;2031 - AB Marina Apartment 6-1 - Contemporary 3-Bedroom Apartment with a Communal Terrace near the Sagrada Família;4459553;Eva&Jacques;el Fort Pienc;Entire home/apt;300;2;31/08/2018
18456957;Sagrada Familia - Habitación luminosa y alegre;6451715;Gustavo;la Sagrada Família;Private room;55;1;03/11/2018
18457389;ROOM in the center of Barcelona 5 mn to Catalunya;25491527;Badrane;l'Antiga Esquerra de l'Eixample;Private room;31;1;
18458713;2034 - AB Marina Apartment 6-4 - Sleek 3-Bedroom Apartment with a Communal Terrace near the Sagrada Família;4459553;Eva&Jacques;el Fort Pienc;Entire home/apt;300;2;21/10/2018
18458853;2038 - AB Marina Apartment P-4 - Homely 3-Bedroom Apartment with a Communal Terrace near the Sagrada Família;4459553;Eva&Jacques;el Fort Pienc;Entire home/apt;500;2;12/10/2018
18459019;2037 - AB Marina Apartment P-3 - Luminous 4-Bedroom Apartment with a Private Terrace near the Sagrada Família;4459553;Eva&Jacques;el Fort Pienc;Entire home/apt;600;2;08/10/2018
18462635;PERFECT Cool&Comfy BunkBed Room+Breakfast;69156022;Sunshine;Sant Antoni;Private room;13;1;02/11/2018
18462672;I offer rooms located in the center of Barcelona;116697883;Erik;la Nova Esquerra de l'Eixample;Private room;23;1;14/10/2018
18463326;Lovely and very centric DBL. room!!!;9206404;Diego;el Raval;Private room;45;2;24/10/2018
18463492;TOUCH of ART room, in the heart of City Center;125653696;Ciro&;el Barri Gòtic;Private room;39;2;25/10/2018
18467551;Single modern room 10 minutes from the beach;5410567;Alessio (& Manu);Diagonal Mar i el Front Marítim del Poblenou;Private room;40;3;22/10/2018
18467729;Sleeping corner near Arc de Triumph;70530885;Sophia;Sant Pere, Santa Caterina i la Ribera;Shared room;15;1;
18468030;Beautiful  and cozy double  bedroom by the beach!;128077789;Mariola;la Barceloneta;Private room;40;3;04/07/2018
18468447;Beautiful Double room in Barcelona;127950275;Mary;Vilapicina i la Torre Llobeta;Private room;33;2;28/10/2018
18470200;Private and spacious room in the center;32044573;Lavinia;la Nova Esquerra de l'Eixample;Private room;50;1;03/06/2017
18470913;BIG ROOM WITH PRIVATE BATH;128105599;Noelle;el Raval;Private room;40;1;23/10/2018
18471771;Céntrico, amplio y luminoso;128113619;Monica;el Barri Gòtic;Entire home/apt;67;20;22/06/2018
18471832;Perfect double room , new bed and new bathroom;88710965;Esther;Sant Antoni;Private room;47;1;31/10/2018
18472851;Habitación doble en el Born;28831112;Carme;Sant Pere, Santa Caterina i la Ribera;Private room;40;1;25/09/2018
18474014;GO TO ALL PLACES YOU LOVE'D VISIT. CITY CENTER;128134995;Ariella;les Corts;Private room;70;2;01/11/2018
18474526;BELLE CHAMBRE A GRACIA TR;127497866;Johanna;la Vila de Gràcia;Private room;54;1;23/10/2018
18475072;DOUBLE ROOM - HABITACIÑœN DOBLE;128145341;Frank;Canyelles;Private room;35;29;01/10/2018
18475239;PRIVATE ROOM FOR 2 PERSON NEAR PARK GUELL+WIFI;124392921;Rina;el Coll;Private room;33;2;16/08/2018
18478148;ALL YOU NEED  CITY  CENTER  (ONLY FEMALES )CHICAS;128134995;Ariella;les Corts;Private room;35;3;23/09/2017
18479511;B&Scooter!! How to save money!!;51720638;Daniela;el Poble Sec;Private room;110;2;13/10/2018
18480840;Room in typical Barcelona neighborhood;128202691;Mari Carmen;el Poble Sec;Private room;45;1;26/10/2018
18481400;Habitación para hasta 2personas;113891643;Ramona;la Bordeta;Private room;28;1;23/10/2018
18485009;ÃÅ¡ÃÂ²ÃÂ°Ã‘â‚¬Ã‘â€šÃÂ¸Ã‘â‚¬ÃÂ° ÃÂ´ÃÂ»Ã‘Â ÃÂ²ÃÂ°Ã‘Ë†ÃÂµÃÂ¹ Ã‘ÂÃÂµÃÂ¼Ã‘Å’ÃÂ¸;128241967;Julia;el Besòs i el Maresme;Entire home/apt;44;32;
18488264; SEAVIEW  ( CCIB), Beach.;36562727;Mikhel;Diagonal Mar i el Front Marítim del Poblenou;Private room;55;1;26/09/2018
18488302;2 rooms with private bathroom in a 300sqm house;7712303;Raynald;Vallcarca i els Penitents;Private room;65;2;01/08/2018
18488543;Exclusive Ciutat Vella apartment w balcony;3194412;Cloud5;Sant Pere, Santa Caterina i la Ribera;Entire home/apt;78;31;26/08/2018
18494489;B&B Habitación privada. Cerca Plaza España;87120459;Claudia;la Nova Esquerra de l'Eixample;Private room;25;1;31/10/2018
18497454;Small bedroom;128078641;Sergio;el Besòs i el Maresme;Private room;22;3;10/10/2018
18497538;Cozy single room near plaza Espanya.;29471660;Didier;Sant Antoni;Private room;24;3;01/10/2017
18497740;Dto. Luminoso Muy cerca de la playa;128361285;Maty;el Besòs i el Maresme;Private room;30;10;27/02/2018
18499256;Lovely room near Sagrada Familia;104657074;Inma;el Camp d'en Grassot i Gràcia Nova;Private room;25;2;18/09/2018
18499289;2 bright bedrooms in Sagrada Family WIFI;742649;Surya;la Sagrada Família;Private room;35;2;14/09/2018
18500822;Cozy double bedroom, steps from Sagrada Familia!;27875675;Aleksandra;la Sagrada Família;Private room;100;4;
18501733;Double Room/Habitación Doble in City Center;14273653;Anabel;la Nova Esquerra de l'Eixample;Private room;60;1;16/06/2018
18504505; SUN AND SEA , Room near the (CCIB) and beach.;36562727;Mikhel;Diagonal Mar i el Front Marítim del Poblenou;Private room;45;1;24/10/2018
18508649;Cozy studio in quiet central area;2252156;Maryanna;la Dreta de l'Eixample;Entire home/apt;80;32;29/07/2017
18512156;Modernista Luxury Apartment III - Gaudí follower;7843388;Andrea;l'Antiga Esquerra de l'Eixample;Entire home/apt;75;32;
